0.011827979373291463	-0.045393212130035332	0.065881257107924293	0.058427264715333369	0.010867400743272259	0.13019287519856249	-0.018419277610717329	0.067496865638582648	-0.098876229373911884	-0.063995323993956368	-0.0030120017447210906	-0.043755605573324571
-0.046313757748512575	-0.029769497500268985	0.016895672133733376	0.029700335637450236	-0.03843378509881739	0.10987771496807582	0.04261604410635924	0.032663121801519729	-0.014099764742558876	-0.077116725613343345	-0.077484444878050715	-0.0062149142640632975
-0.055691180934087467	0.0079772282909450938	-0.070377365481193513	-0.0079666145028851887	0.15300741175044907	0.051945325967647615	0.10290425955119646	0.01557371692679577	-0.060379262765024415	-0.069027174007745024	-0.1368579413712091	-0.0030440378528555495
0.14661478640495856	-0.0001679163873202251	-0.15729572086613255	0.10963300961209728	0.16778475846928304	-0.063020296504330525	0.17616414868645233	0.1010765613036996	-0.024007174835706427	0.042315052262057312	0.013273694256280661	0.064109475900114704
0.22587578443578715	0.038378533127603143	0.052059830337506559	0.092077465505854217	0.14690152934236689	0.021821124185374921	0.20437693190274198	0.070324493725066842	-0.035586854825368518	0.084425236790625233	0.067006621472879418	-0.034539583032661782
0.093451434957329313	0.021547148011546318	0.20593389469227408	0.11806603945329761	0.14810090780075597	0.080078230565984218	0.11728812946467551	0.0006449038941699764	0.026389677074794237	0.027841666773351384	0.089154843775290787	-0.056048979947930642
-0.069105129947977281	0.031913969581716217	0.18132024870021166	0.066856103849682755	0.050393478661837174	0.050828398740395062	0.040545567562270485	-0.0092685864593016511	0.024253118384324628	0.046512191036295815	0.17875296055530898	0.053136355915562587
-0.055168014081149436	0.11250684648341869	0.080608627219208417	0.038198189411271455	-0.0094151698483306498	0.078477701804019348	0.10294256323860164	0.057795693657938275	-0.017225618956980535	0.089637657133791335	0.1023039092593898	0.05287900452794253
0.04378397423650765	-0.01687852721920623	0.027849364360642444	0.029197065328664611	0.072879908121374487	-0.012777342126693139	-0.01519530341007928	0.049081778728026611	-0.11568627472397421	0.079595385294942395	-0.0021068849363205886	-0.011367190255964898
0.032409599292193184	-0.060143856568336172	0.047416958118642737	0.098094104137756682	0.0022620485414476094	-0.16021292300361586	-0.10631244732617133	-0.058118573022020364	-0.11582495690989955	-0.010768760583840693	0.040149645367286851	-0.068286132303188335
